id;name;salary;keyskills;area;employer;employementtime
79258403;Senior Business Analyst;175000.0;('pandas', 'numpy', 'ci', 'r', 'c', 'sklearn', 'scipy', 'ar');Москва;Lamoda Tech;full
80036344;Системный аналитик;175000.0;('ии', 'боты');Москва;билайн;full
80285959;DevOps инженер (ДАДМ);175000.0;('bash', 'r', 'it', 'c');Москва;Иннотех, Группа компаний;full
79312517;DevOps Big Data platform;175000.0;('python', 'docker', 'bash', 'nginx', 'r', 'c', 'боты');Москва;Национальная система платежных карт;full
80366374;Product Analyst;175000.0;('ии', 'боты');Москва;ANCOR;full
80283491;Системный инженер (SaaS);175000.0;('python', 'bash', 'технолог', 'ии');Москва;Rambler&Co;full
78771813;Продуктовый аналитик;175000.0;('r', 'боты');Москва;Сантехника-Онлайн;full
80419331;Старший аналитик данных в команду жилой недвижимости;175000.0;('работать');Москва;АВИТО ТЕХ;full
79219008;Программист С;175000.0;('ии');Москва;Аладдин Р.Д.;full
80447256;Sуstem Engineer (KICS for Networks);175000.0;('python', 'bash', 'ansible', 'ии', 'боты');Москва;Лаборатория Касперского;full
75561630;Инженер-разработчик встраиваемых систем \ Software engineer embedded system;175000.0;('боты');Москва;НАМИ, ФГУП;full
66772217;Ведущий специалист по безопасности приложений (AppSec);175000.0;('python', 'go', 'ux', 'боты');Москва;Carcade Leasing;full
79065386;Information Security Engineer (аутентификация и идентификация);175000.0;();Москва;WILDBERRIES;full
80301952;Системный программист С (Linux);175000.0;('ux', 'ии', 'боты');Москва;Группа компаний Астра;full
75526043;Эксперт по разработке BI-отчетности;175000.0;('pandas', 'numpy', 'r', 'matplotlib', 'ии');Москва;Банк ВТБ (ПАО);full
76100767;Verification Engineer;175000.0;('r', 'ии');Москва;ИнфоТеКС;full
79802709;Руководитель проектов web/mobile/стажер;40000.0;();Москва;Nti.team;probation
80417047;Эксперт по тестированию на проникновение;40000.0;('bash', 'r', 'powershell', 'shell', 'ии');Москва;Платформикс;full
80362898;Support Data Engineer;40000.0;('oop', 'ad', 'боты');Москва;СБЕР;full
80447462;Программист-разработчик PHP;150000.0;('паттерны проектирования', 'ии');Москва;ЕРЦ ЖКХ;full
78027819;Data-инженер DWH/BI/Инженер данных;150000.0;('go', 'r', 'ar', 'боты');Москва;MedPoint24;full
79479671;Администратор баз данных / DBA (PostgreSQL, middle+);150000.0;('python', 'bash', 'ии', 'боты');Москва;НОВОСИСТЕМ;full
78126340;Старший специалист по тестированию (Логистика, Инструменты тарификации и расчет вознаграждений);150000.0;('ии');Москва;Ozon;full
80364070;Ведущий администратор баз данных (DBA);150000.0;('ии');Москва;YADRO;full
79712149;Аналитик;120000.0;('ии');Москва;ОНИКС;full
79742662;Ведущий инженер по автоматическому тестированию;120000.0;('инженер', 'ии', 'боты');Москва;АТОМ;full
80458690;Senior Go Developer;120000.0;('боты');Москва;Киберпротект;full
69380620;Разработчик объектного хранилища (Go);120000.0;('c');Москва;МойОфис;full
79976367;Менеджер по аудиту информационных технологий;120000.0;();Москва;Группа Самолет;full
80421296;Старший SRE-инженер;120000.0;();Москва;Skillbox;full
78500682;Программист микроконтроллеров, Embedded software developer;200000.0;('боты');Москва;Цифровые решения, НПП;full
80336302;Аналитик DWH;200000.0;('боты');Москва;Иннотех, Группа компаний;full
79422552;Научный сотрудник (физика фемтосекундных лазеров);150000.0;('добросовестность', 'ии');Москва;Russian Quantum Center;full
80292692;Эксперт/специалист по безопасной разработке ПО и кибербезопасности (фаззинг-тестирование);150000.0;('python', 'r', 'ux');Москва;SberTech;full
72038710;Senior Backend Developer (Go) Kubernetes;150000.0;('backend', 'c', 'ии');Москва;Cloud;full
80398875;Remote Senior (compiller) C++ Developer/Старший С++ разработчик (удаленно);150000.0;('r', 'it', 'c', 'engine');Москва;IBS;full
80432132;Старший администратор Linux;175000.0;('python', 'bash', 'r', 'c', 'ии');Москва;Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации;full
79100172;Системный администратор;138000.0;('debian', 'ux', 'боты');Москва;ЭКО центр АльтраВита;full
78986821;Ведущий тестировщик;138000.0;('ux', 'ии', 'боты');Москва;Softline;full
79451192;Инженер-схемотехник / Программист микроконтроллеров ESP32;138000.0;();Москва;НПП ТехноЛаб;full
79506281;Fullstack-разработчик .NET;138000.0;('web', 'r', 'gulp', 'c', 'webpack', 'npm', 'боты');Москва;НЬЮ МЕТРИКС СОЛЮШН;full
79370132;Старший системный администратор;180000.0;('python', 'bash');Москва;Нефросовет;full
80037795;Junior Project Manager (IT);180000.0;('r', 'it', 'боты');Москва;idaproject;full
80163213;Инженер технической поддержки;65000.0;('python', 'bash', 'ии', 'боты');Москва;ЛАЙФСТРИМ;full
80360255;Программист/разработчик БПЛА (Беспилотных летательных аппаратов);130000.0;('боты');Москва;Аркон Аэроспейс;full
80436581;Ведущий разработчик C/C++ [кибербезопасность];130000.0;('ии', 'боты');Москва;МТС;full
80355564;Senior Research Analyst;300000.0;();Москва;Fashion Cute LLC, Представительство;full
79999281;Аналитик DWH;300000.0;('боты');Москва;EGAR TECHNOLOGY, INC.;full
79461005;Инженер Open Source;300000.0;('python', 'bash', 'it', 'ии');Москва;Ростелеком - Центры обработки данных;full
79908003;Младший финансовый аналитик ВТБ РОСТ;300000.0;('c', 'боты');Москва;FutureToday;full
55125049;Инженер-программист/разработчик C/C++ (senior);300000.0;('python', 'r', 'c', 'ros', 'ии');Москва;НПО АНГСТРЕМ;full
75696378;Программист С;300000.0;('r', 'ux', 'боты');Москва;СКБ МО РФ;full
80360527;Тестировщик ПО;90000.0;('python', 'sql', 'bash', 'ux');Москва;Московский филиал АО ЦентрИнформ;full
79730233;Продуктовый аналитик (app/web);90000.0;('технолог', 'ии');Москва;Спортивные лотереи;full
79730233;Продуктовый аналитик (app/web);90000.0;('технолог', 'ии');Москва;Спортивные лотереи;full
78592853;Помощник системного администратора (Инженер ИТ);60000.0;('python', 'bash', 'php', 'r', 'c', 'боты');Москва;ЗаОблако;full
79455378;Руководитель отдела разработки;60000.0;('ии');Москва;Неовокс Технологии;full
79543743;Преподаватель IT дисциплин (р-н Ховрино);60000.0;('технолог');Москва;Компьютерная Академия Top;part
79406592;Инженер по сопровождению;60000.0;('ии');Москва;СБЕР;full
79800136;CTO/Technical Director (Gamedev, удаленно);60000.0;('ии', 'боты');Москва;Вайлд Форест;full
80377075;Программист 1С без опыта;75000.0;('r', 'c');Москва;Твое Решение;full
80372325;Аналитик данных;75000.0;('математика', 'работать');Москва;СБЕР;full
73595103;Специалист службы поддержки с техническими знаниями (TOOLS);27000.0;('r', 'c', 'высшее образование');Москва;Яндекс Крауд;part
80375985;Marketing analyst;27000.0;();Москва;Звук;full
80363172;Test Design Engineer;27000.0;('ии');Москва;Лаборатория Касперского;full
79926883;Ведущий програмист-разработчик Unity, C#;120000.0;('r', 'it', 'разработчик', 'инженер', 'боты');Москва;Tau Tracker;full
79741812;IT рекрутер / помощник руководителя;50000.0;();Москва;Мисакян Азгануш Гарниковна;full
79872303;DevOps инженер;50000.0;('python', 'bash', 'r', 'ux', 'proxy', 'боты');Москва;Whoosh (ООО Вуш);full
78291469;Java разработчик (онлайн-кинотеатр Movix);50000.0;('ии');Москва;Эр-1;full
77582796;Специалист по нагрузочному тестированию;50000.0;('r', 'ux', 'ии');Москва;X5 Tech;full
79678662;Build Engineer;50000.0;('git', 'it', 'ux', 'ии');Москва;Лаборатория Касперского;full
70229257;Senior product analyst / Ведущий продуктовый аналитик;50000.0;('боты');Москва;ГПМ Партнер;full
80288848;Системный администратор Linux;50000.0;('r', 'c', 'боты');Москва;Геномед;full
79456379;Инженер-программист;175000.0;('python', 'sql', 'flask', 'mysql', 'js', 'web', 'r', 'frontend', 'postgres', 'front', 'nodejs', 'боты');Москва;КОНТРОЛ+;full
80318442;Эксперт/ Аналитик информационной безопасности (SOC / Jet CSIRT);175000.0;('r', 'shell', 'ии');Москва;Инфосистемы Джет;full
70203688;Инженер по внедрению и поддержке;175000.0;('python', 'bash', 'r', 'ии', 'ar', 'боты');Москва;ЦРТ | Группа компаний;full
72882257;Программист микроконтроллеров / Embedded Developer;175000.0;('ux', 'боты');Москва;АТБ Электроника;full
80408028;Администратор тестовых сред;175000.0;('r', 'oop', 'c', 'ad', 'боты');Москва;СБЕР;full
79610798;Системный архитектор;175000.0;('r', 'технолог', 'ии');Москва;билайн;full
80291940;Инженер-программист 1 категории;175000.0;('r', 'dl', 'боты');Москва;Ай-Теко (I-Teco);full
80377249;Ведущий инженер-разработчик ПО (Embedded Linux);175000.0;('c');Москва;Bell Integrator;full
78054172;Ведущий Java-разработчик;175000.0;('r', 'oop', 'it', 'ad', 'ar', 'боты');Москва;ГПМ Партнер;full
79674765;Engineering Lead (GameDev);175000.0;('r', 'c', 'боты');Москва;Beresnev Games;full
79454297;Senior Frontend разработчик;250000.0;('docker', 'r', 'c', 'заинтересованность', 'боты');Москва;Квантбокс;full
78360606;Embedded SW Developer;250000.0;('алгоритмы', 'структуры данных');Москва;АТОМ;full
79732886;Middle Frontend Vue.js разработчик;205000.0;('python', 'backend', 'web', 'c', 'webpack');Москва;ЧУ ДО Московская школа программистов;full
80425215;Системный администратор Linux (аппаратное обеспечение и ЛВС);145000.0;('ci', 'r', 'c', 'технолог', 'sso');Москва;Точных Приборов, НИИ;full
69527827;Старший директор отдела валидации;145000.0;('r', 'ии', 'боты');Москва;Эксперт РА;full
79227419;Backend Team Lead (Content);145000.0;('go');Москва;Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels);full
79930858;Куратор IT школы;90000.0;();Москва;ЧУ ДО Московская школа программистов;full
78364165;Team Lead в BI команду;90000.0;('ии');Москва;Циан;full
79544368;Системный инженер SDS S3;90000.0;('ux', 'боты');Москва;Ростелеком - Центры обработки данных;full
80352731;Middle Data Analyst;90000.0;('pandas', 'numpy', 'ci', 'c', 'plotly', 'scipy', 'matplotlib', 'боты');Москва;СБЕР;full
76431704;Аналитик;70000.0;('pandas', 'r', 'c');Москва;ГКУ города Москвы Московский центр развития социальных технологий;full
76431704;Аналитик;70000.0;('pandas', 'r', 'c');Москва;ГКУ города Москвы Московский центр развития социальных технологий;full
79265761;Разработчик RTL;70000.0;('python', 'r', 'perl', 'c', 'shell');Москва;НТЦ Модуль;full
80426569;Главный аналитик Дирекции стратегического планирования;70000.0;('обучаемость', 'боты');Москва;БАНК УРАЛСИБ;full
79671759;Инженер-программист микроконтроллеров;70000.0;('r', 'cmake', 'c', 'db', 'ux', 'боты');Москва;ПИКАСО 3Д;full
79994103;Инженер по тестированию производственного отдела;80000.0;('r', 'работать', 'ux');Москва;Цифровые решения, НПП;full
79824355;Head of Business Intelligence (Руководитель отдела бизнес аналитики);80000.0;('r', 'боты');Москва;Lesta Games;full
80455704;Специалист по обнаружению атак (сетевые детекты);80000.0;('боты');Москва;Positive Technologies;full
46152540;Senior Developer С/С++;80000.0;('c');Москва;Актив;full
80283686;Аналитик-разработчик в группу количественных финансов;80000.0;();Москва;Банк ВТБ (ПАО);full
76988666;Senior Product analyst (web/app) [MTC Travel];80000.0;('работать');Москва;МТС;full
79670257;Эксперт департамента сертификации и тестирования (аудит кода);80000.0;();Москва;НПО Эшелон;full
54767937;Системный инженер;80000.0;('боты');Москва;МойОфис;full
79474097;Technical Support Engineer (3rd line);4500.0;('r', 'it', 'c', 'ad', 'ar');Москва;NetworkOptix;full
79721569;Network Engineer / Сетевой инженер;4500.0;('r', 'знание английского языка', 'знание английского', 'shell', 'ии', 'боты');Москва;Renaissance Capital;full
80161921;Senior frontend developer (JavaScript);230000.0;('r', 'c', 'боты');Москва;Отус;full
80453444;QA Engineer (Automation);230000.0;('web', 'r', 'automation', 'c', 'test automation', 'tools');Москва;Aram Meem Services;full
79477892;Ведущий инженер (Межсетевой экран);230000.0;('iptables', 'ux', 'ии');Москва;Unity in Development;full
79716353;Системный аналитик (it-компания);230000.0;('python', 'java', 'r', 'postgres', 'работать', 'ar');Москва;НПО АНГСТРЕМ;full
80362041;Пентест-лид;230000.0;('ии', 'боты');Москва;СБЕР;full
80217803;IT - архитектор;230000.0;('php', 'r', 'технолог', 'ar');Москва;Селлерэксперт;full
80057120;Системный администратор;230000.0;('ux');Москва;AdCombo.com;full
77597790;Инженер ИТ в Банк;230000.0;('r', 'боты');Москва;РЕСО-Гарантия, САО;full
80421407;Аналитик данных на Промо;230000.0;('r');Москва;Hoff;full
80423463;Senior Frontend Developer (React);400000.0;('r', 'vr', 'ad');Москва;evrone.ru;full
80131488;Руководитель международного риск-направления;400000.0;('боты');Москва;Eqvanta;full
79932233;Инженер по инфраструктуре;400000.0;('r', 'shell', 'боты');Москва;Национальный удостоверяющий центр;full
53890215;Разработчик Full-Stack C#;400000.0;('r', 'ar', 'боты');Москва;Бионика;full
78105861;Руководитель отдела разработки системного ПО (Верификация);400000.0;('боты');Москва;YADRO;full
78089067;Системный администратор (облачные системы Linux, Windows);140000.0;('bash', 'r', 'ux', 'ии');Москва;Odyssey Consulting Group;full
69088991;Системный аналитик Web систем;140000.0;('php');Москва;Красное & Белое, розничная сеть;full
79222010;Application Security Engineer;140000.0;('разработчик');Москва;Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels);full
80252520;Senior Тестировщик ПО;140000.0;('боты');Москва;билайн;full
79440711;Системный администратор;140000.0;('python', 'bash', 'ansible', 'puppet', 'ux', 'ии');Москва;Иннотех, Группа компаний;full
79769510;Системный администратор Linux в Команду ВКонтакте;140000.0;();Москва;VK;full
79218319;Ведущий ГИС аналитик;140000.0;('go', 'r', 'c', 'боты');Москва;Swift Technical;full
78525164;Разработчик бэкенда в команду корпоративных продуктов Yandex Go;140000.0;();Москва;Яндекс;full
79278341;DevOps middle / senior;140000.0;('it');Москва;X5 Tech;full
80451554;Разработчик Go, Маркетплейс, SEO метрики;140000.0;('боты');Москва;Ozon;full
76709182;C# developer junior / middle (.net, full-stack / back-end);175000.0;('react', 'typescript', 'r', 'c');Москва;Mindbox;full
79547030;Web-аналитик;175000.0;('r', 'c', 'боты');Москва;ИНВИТРО;full
79871882;Инженер по поддержке продаж (Pre-Sale);175000.0;('orm', 'web', 'r', 'it', 'c', 'shell scripting', 'shell', 'безопасность', 'боты');Москва;Вебмониторэкс;full
78267274;Ведущий аналитик;105000.0;('r', 'c');Москва;Агентство стратегического развития «ЦЕНТР»;full
78447491;Product Owner/Менеджер продукта (Big Data);105000.0;('ии');Москва;Лента, федеральная розничная сеть;full
80451458;Сетевой инженер;105000.0;('python', 'bash', 'r', 'perl', 'c', 'ии');Москва;ГЛОРИЯ ДЖИНС;full
78282717;Управляющий по развитию процессов внедрения (методолог DevOps);105000.0;('r', 'боты');Москва;ПСБ (Промсвязьбанк);full
79847773;Продакт-менеджер;300000.0;('боты');Москва;ФинИТ;full
78741299;PHP Developer / PHP-разработчик (senior);300000.0;('ии', 'боты');Москва;Федеральная сеть книжных магазинов Читай-город;full
80443942;Ведущий инженер [Платформа IMS];300000.0;('docker', 'r', 'c', 'shell', 'ии');Москва;МТС;full
80262091;SRE OpenStack (Tungsten fabric);300000.0;('c', 'ии', 'боты');Москва;Сервионика;full
79725422;Руководитель проекта;250000.0;('разработчик', 'ux');Москва;Актив Матрикс;full
79415553;Системный администратор;80000.0;('r', 'c', 'ros', 'ux', 'ar');Москва;Мир Электроники и Техники;full
80357960;Data engineer / Разработчик DWH / ETL developer;80000.0;('r', 'it', 'c');Москва;Media Instinct Group;full
80232916;Архитектор (DevOps);80000.0;('it', 'ии');Москва;Независимая нефтегазовая компания;full
79739895;Team Lead Android;80000.0;('r', 'ии');Москва;Admire;full
77604915;DevOps инженер (Управление облачных продуктов);80000.0;('bash', 'технолог');Москва;СБЕР;full
80461305;Developer of electronic devices for robotics and IoT;80000.0;('r', 'c', 'network', 'basic');Москва;Aramco Innovations;full
79889132;Инженер по эксплуатации ИТ систем;80000.0;('ии');Москва;билайн;full
80282943;Системный инженер;80000.0;('r', 'c');Москва;Rambler&Co;full
80150142;Middle Javascript Vue UI/UX разработчик с навыками backend (node.js / nest.js);140000.0;('r', 'it', 'erp', 'c', 'san');Москва;Тазмар;full
77429277;Lead Node.JS developer (Highload server);140000.0;('backend', 'js', 'r', 'c');Москва;Playrix;full
80408309;Инженер по сопровождению;140000.0;('java');Москва;СБЕР;full
80456599;Senior QA Manual Engineer (Mobile/API);2500.0;('ии');Москва;Tabby;full
80349495;DevOps-инженер (Data ЕИСЖС);2500.0;('ux', 'боты');Москва;ДОМ.РФ;full
78967497;Ведущий сетевой инженер (IP/MPLS);2500.0;('технолог', 'боты');Москва;Люр АйТи;full
80144962;Presales engineer (SIEM Kuma);2500.0;('python');Москва;Лаборатория Касперского;full
78099358;Старший разработчик моделей ценообразования в Доставку;2500.0;('алгоритмы', 'алгоритмы и структуры данных', 'структуры данных');Москва;Яндекс;full
68424510;Сетевой инженер;2500.0;('python', 'bash', 'r', 'ux', 'shell', 'snmp', 'ии');Москва;Лига Ставок;full
79769552;Старший системный администратор в Core Team;2500.0;('технолог');Москва;VK;full
79515405;Прикладной администратор в Систему фрод-мониторинга;2500.0;('python', 'bash', 'shell', 'боты');Москва;Национальная система платежных карт;full
80438199;Портфельный менеджер (Индия);2500.0;('c', 'боты');Москва;Finbridge;full
78740870;Ведущий системный администратор;2500.0;('python', 'bash', 'r', 'ответственность', 'powershell', 'коммуникабельность', 'исполнительность', 'shell', 'самостоятельность');Москва;Деловая среда;full
77597828;Android Developer в Мюнхен;7000.0;('r', 'c', 'боты');Москва;Кузница Кадров;full
78740596;SRE-engineer;7000.0;('r', 'ux');Москва;М.Видео-Эльдорадо;full
80458266;Инженер систем ориентации и стабилизации космических аппаратов;7000.0;('r', 'ux');Москва;СПУТНИКС;full
80390534;Старший Frontend-разработчик в команду Облака;7000.0;('r', 'c', 'ux');Москва;КРОК;full
79527567;Lead QA Automation Engineer (Python);7000.0;('ии', 'боты');Москва;Nexign (АО Нэксайн);full
78728554;Сетевой архитектор;7000.0;('python', 'bash', 'c', 'ии');Москва;Цитадель;full
69615767;Специалист по управлению уязвимостями;7000.0;();Москва;ПСБ (Промсвязьбанк);full
80362400;Старший разработчик-исследователь в Доставку;7000.0;('алгоритмы', 'алгоритмы и структуры данных', 'ux', 'структуры данных');Москва;Яндекс;full
79089274;Сетевой инженер;7000.0;('python', 'bash', 'ии', 'боты');Москва;Docrobot;full
79089274;Сетевой инженер;7000.0;('python', 'bash', 'ии', 'боты');Москва;Docrobot;full
78609803;PHP-разработчик в команду «Телеком и безопасность»;7000.0;('js', 'r', 'c', 'боты');Москва;Профи (profi.ru);full
79784880;Аналитик бизнес-отчетности и планирования;7000.0;('боты');Москва;Банк ВТБ (ПАО);full
77717427;Инженер безопасности инсталляций (Automation QA);7000.0;('it', 'ux', 'ии');Москва;МойОфис;full
80431850;Team Lead по разработке ПО;7000.0;('sql', 'c');Москва;ФармаСофт;full
80419283;Старший С разработчик (BIOS/UEFI);7000.0;('python', 'bash', 'ux');Москва;YADRO;full
79845738;Backend PHP Developer Symfony/ PHP разработчик (удалённо);7000.0;('docker', 'r', 'c', 'боты');Москва;OKKAM;full
79990545;Старший эксперт (сети);7000.0;('r', 'ux', 'ar', 'боты');Москва;Angara Security;full
78960136;SRE Engineer (группа эксплуатации высоконагруженных баз данных);7000.0;('bash', 'работать', 'ии');Москва;VK;full
80318448;Эксперт по тестированию на проникновение (pentest);7000.0;('bash', 'r', 'shell');Москва;Инфосистемы Джет;full
80291857;Системный администратор;100000.0;('bash', 'боты');Москва;ФГБУ Центр Информационно-Технического Обеспечения;full
79731152;Технический аниматор;2000.0;('r', 'ии', 'боты');Москва;DragonFly Studio;full
80408025;Аналитик (прогнозирование, пополнение);2000.0;('ответственность', 'боты');Москва;Спортмастер;full
80413570;Аналитик в казначейство;2000.0;('r', 'математика', 'erp', 'c', 'acl', 'ad', 'боты');Москва;СБЕР;full
79992373;Разработчик интерактивных инсталляций (Ventuz/Touchdesigner);2000.0;('боты');Москва;Академия Арт;full
79430912;Аналитик больших данных;2000.0;('python', 'pandas', 'airflow', 'r', 'c', 'ai', 'vertica');Москва;ГКУ Инфогород;full
80362313;С++ разработчик;2000.0;('r', 'c', 'технолог', 'боты');Москва;СБЕР;full
80318451;Инженер внедрения систем мониторинга информационной безопасности (SIEM);2000.0;('r', 'c', 'ии', 'боты');Москва;Инфосистемы Джет;full
79909470;Ведущий инженер инфраструктуры Microsoft;2000.0;('r', 'ux', 'боты');Москва;Angara Security;full
79195320;Metadata Manager;2000.0;('go', 'r', 'боты');Москва;AliExpress Россия;full
79472098;Аналитик данных / Data analyst (Middle);2000.0;('c', 'ии');Москва;Марс;full
79794924;Разработчик ETL;2000.0;('python', 'postgresql', 'sql', 'clickhouse', 'airflow', 'r', 'apache airflow', 'postgres', 'c', 'ai', 'apache', 'postgresq', 'ии', 'clickhouse,');Москва;ГБУ МосТрансПроект;full
79992552;Delivery Manager;280000.0;();Москва;evrone.ru;full
77586678;Data Analyst;280000.0;('pandas', 'numpy', 'r', 'sklearn', 'работать', 'ar');Москва;Чейл Рус;full
79404383;Системный администратор;280000.0;('ansible', 'r', 'c', 'ии', 'боты');Москва;Точных Приборов, НИИ;full
80301414;Системный программист С/С++ (разработка ОС Аврора);280000.0;('python', 'bash', 'c', 'ux', 'боты');Москва;Открытая мобильная платформа;full
79871941;Системный архитектор / Архитектор IT решений;280000.0;();Москва;Brand of the Future;full
79240926;Эксперт по анализу данных;280000.0;('c', 'инициативность', 'работать');Москва;Банк Открытие;full
78753161;Руководитель отдела web разработки / php team lead;280000.0;('r', 'c', 'инженер');Москва;Between Exchange;full
80275354;Системный администратор Linux;280000.0;('python', 'bash', 'web', 'r', 'perl', 'боты');Москва;ГРЧЦ, ФГУП;full
79219617;Программист GUI приложений;280000.0;('ии');Москва;Аладдин Р.Д.;full
79413449;Руководитель группы тестирования;280000.0;('python');Москва;К-ТЕХНОЛОГИИ;full
80453049;Инженер корпоративных систем;280000.0;('python', 'bash', 'r', 'perl', 'ии');Москва;GLT (Green Light Technology);full
78280739;Технический руководитель продукта [Геоэффект];280000.0;('go', 'js', 'r', 'c', 'технолог', 'ad');Москва;МТС;full
49784077;Инженер-программист микроконтроллеров;125000.0;('r', 'боты');Москва;Актив;full
80377999;Payments Performance Analyst;125000.0;('ci', 'r', 'it', 'c', 'tools', 'ar');Москва;FxPro;full
79544964;Системный администратор;100000.0;('r', 'ux', 'боты');Москва;Francesco Donni, Сеть магазинов;full
75937852;Инженер-программист ПЛИС/FPGA;100000.0;('r');Москва;К-ТЕХНОЛОГИИ;full
80352989;Middle Java developer (команда Поиск);100000.0;('r', 'frontend', 'технолог', 'front');Москва;HeadHunter;full
80254708;Архитектор качества данных (Data Quality Architect);100000.0;('python', 'r', 'c', 'боты');Москва;СИБУР, Группа компаний;full
76986410;Руководитель департамента разработки;100000.0;('r', 'ии');Москва;Вокорд;full
77329010;ИТ аудитор;100000.0;('c', 'ии', 'боты');Москва;Черкизово, Группа предприятий;full
79522097;Сетевой инженер;100000.0;('ux', 'ии', 'боты');Москва;ПСБ (Промсвязьбанк);full
80260038;Старший аналитик;100000.0;('ии');Москва;Звук;full
80418155;Senior Frontend Engineer;100000.0;('r', 'c', 'ии', 'боты');Москва;Платформа Сейлз Чейн;full
79745186;Программист 1C, удаленно;150000.0;('r', 'c');Москва;1service;full
73868444;Разработчик MicroFocus Service Manager (HP Service Manager);150000.0;('r', 'c', 'ии');Москва;Ай-Теко (I-Teco);full
80352989;Middle Java developer (команда Поиск);150000.0;('r', 'frontend', 'технолог', 'front');Москва;HeadHunter;full
76216877;Senior QA engineer (Специалист по тестированию ПО)(Логистика);150000.0;('боты');Москва;Самокат (ООО Умное пространство);full
78028011;Ведущий инженер-исследователь (разработка ПО под микроконтроллеры);120000.0;('алгоритмы');Москва;Российские космические системы;full
51947735;Инженер / технический писатель (1310);120000.0;('it', 'боты');Москва;ЦНИИАГ;full
80395463;Инженер автоматизации Quality Assurance;120000.0;('r', 'c', 'ux');Москва;Бифорком Тек;full
77737276;Middle DevOps-инженер;120000.0;('orm', 'r', 'боты');Москва;М.Видео-Эльдорадо;full
80316695;Руководитель группы разработки (TeamLead) в Тинькофф Бизнес;120000.0;('r', 'c');Москва;Тинькофф;full
79219833;Младший аналитик;66000.0;('работать');Москва;Компания ПЭК;full
79821072;Старший системный администратор;66000.0;('r', 'работать');Москва;Банк Стрела;full
79532437;Senior Go developer (PT Application Security);66000.0;('python', 'mq', 'боты');Москва;Positive Technologies;full
79471276;Ведущий инженер Microsoft;66000.0;('r', 'ux', 'shell', 'боты');Москва;ВсеИнструменты.ру;full
79478024;Data Engineer в команду «Сеть Продаж»;66000.0;('r', 'ar', 'боты');Москва;СБЕР;full
80430175;Руководитель IT проектов;200000.0;('c', 'ии', 'боты');Москва;БОЛЬШАЯ ТРОЙКА;full
80430175;Руководитель IT проектов;200000.0;('c', 'ии', 'боты');Москва;БОЛЬШАЯ ТРОЙКА;full
80300216;Старший программист;200000.0;('r', 'c', 'боты');Москва;Аладдин Р.Д.;full
80448356;Специалист по автоматизации отчетности;200000.0;('ии', 'боты');Москва;АБСОЛЮТ БАНК;full
80366932;Аналитик данных (прогнозирование, планирование);200000.0;('c', 'ии');Москва;Газпромбанк;full
79147352;Technical Account Manager/Инженер;200000.0;('r', 'микросервисы', 'it', 'c', 'proxy', 'ar');Москва;МойОфис;full
79092530;Программист Linux;200000.0;('c', 'ux');Москва;НАТЕКС;full
80264047;Аналитик SOC;200000.0;();Москва;Циан;full
76221794;Инженер 2 линии технической поддержки;90000.0;('it', 'ии', 'боты');Москва;СБЕР;full
76008621;Системный аналитик (аналитик DWH);90000.0;('ответственность', 'боты');Москва;СберСпасибо;full
80375065;Системный аналитик;90000.0;('c');Москва;КонсалтПро;full
79743931;Специалист технической поддержки;90000.0;('r', 'c');Москва;Aviasales.ru;full
80420239;Специалист по анализу сетевых угроз;90000.0;('r', 'it', 'c', 'ии');Москва;BI.ZONE;full
80219347;Эксперт;90000.0;('ии');Москва;Банк Открытие;full
80374161;Стажер-программист 1С;90000.0;();Москва;1C-Рарус;probation
78933637;QA Engineer (Mobile);90000.0;('боты');Москва;Тинькофф;full
79551466;CTO продукта облачного видеонаблюдения и видеоаналитики (MTS AI);90000.0;('r', 'c', 'ии', 'ar', 'боты');Москва;МТС;full
79296510;Веб-аналитик;90000.0;('r', 'c');Москва;СберМегаМаркет;full
79544189;Ведущий разработчик;90000.0;('боты');Москва;СБЕР;full
80249640;Аналитик валидации уязвимостей;90000.0;('r', 'c', 'ии', 'боты');Москва;SolidLab;full
79673631;Старший системный администратор;180000.0;('python', 'bash');Москва;Кадровый холдинг ПРОФИЛЬ;full
80346372;ИТ-архитектор;180000.0;('python', 'sql', 'java', 'go', 'r', 'erp', 'c', 'ad', 'ar');Москва;Цифромед;full
80360612;Специалист по информационной безопасности (Infrastructure Pentester);235000.0;('r', 'shell', 'ии');Москва;SR TECHNOLOGIES;full
79869819;Product Manager (Москва);235000.0;();Москва;Lesta Games;full
80230795;Инженер-программист (Отдел программного обеспечения БРЭО);235000.0;('r', 'it', 'c', 'ar', 'боты');Москва;Уральский завод гражданской авиации;full
78783188;Бизнес- аналитик DWH;235000.0;('orm', 'r', 'c', 'ad', 'ии');Москва;СК Ренессанс Жизнь;full
78154283;Middle DevOps Engineer;235000.0;('sql', 'r', 'боты');Москва;М.Видео-Эльдорадо;full
80134979;Ведущий менеджер по управлению рисками;235000.0;('ии');Москва;билайн;full
80435007;Ведущий разработчик React Native;235000.0;('go', 'ии');Москва;Лотереи Москвы;full
76464530;Аналитик;235000.0;('математика', 'боты');Москва;Okko;full
